Date,Open,High,Low,Close,Volume (BTC),Volume (Currency),Weighted Price
2014-11-26,2270.76,2310.98,2248.5,2270.08,117898.8795,268507133.567,2277.43583913
2014-11-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-11-24,2241.0,2297.94,2229.53,2283.5,105770.2357,239071886.383,2260.29454128
2014-11-23,2215.51,2263.97,2211.62,2241.0,26565.1617,59520132.2701,2240.53340771
2014-11-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-11-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-11-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-11-19,2301.71,2377.0,2297.92,2366.06,52389.6878,121780652.899,2324.51572081
2014-11-18,2367.17,2413.49,2280.02,2298.43,225743.2176,528538078.671,2341.32429001
2014-11-17,2367.48,2511.58,2305.0,2368.01,305148.7196,738912599.229,2421.48353169
2014-11-16,2284.65,2395.0,2266.85,2364.88,202394.6681,473501418.593,2339.49551655
2014-11-15,2443.79,2495.0,2255.01,2284.66,187590.8854,441605319.875,2354.08729445
2014-11-14,2611.01,2611.01,2330.0,2444.12,564770.7945,1368694966.1,2423.45209673
2014-11-13,2674.01,2955.01,2411.0,2611.01,580575.9065,1575864254.05,2714.31217935
2014-11-12,2241.43,2685.82,2238.15,2674.99,378422.2954,927462286.41,2450.86586516
2014-11-11,2229.39,2268.67,2202.05,2241.43,98129.6912,219682531.405,2238.69583934
2014-11-10,2208.34,2285.5,2179.09,2228.96,105306.5665,234662470.974,2228.37453326
2014-11-09,2102.91,2215.0,2085.28,2207.87,83015.5385,178842972.17,2154.33129028
2014-11-08,2087.8,2120.0,2080.03,2102.91,70370.7886,147587801.839,2097.28787719
2014-11-07,2127.45,2147.67,2081.0,2087.83,82144.1382,173347771.442,2110.28778486
2014-11-06,2059.78,2142.98,2048.01,2126.03,73673.5582,153785055.156,2087.38465893
2014-11-05,1981.95,2081.38,1981.95,2059.78,78663.0136,160039160.853,2034.49058877
2014-11-04,1978.69,2008.99,1900.81,1981.95,64621.6093,127398979.156,1971.46094837
2014-11-03,1972.41,2035.98,1970.01,1979.37,90824.7017,181628033.716,1999.76471507
2014-11-02,1990.0,2010.0,1952.41,1972.42,63732.7459,126037704.325,1977.59727036
2014-11-01,2067.0,2070.76,1952.49,1990.0,70789.5478,141532386.78,1999.3401735
2014-10-31,2092.91,2125.98,2052.01,2066.99,56115.4267,116840688.131,2082.14915223
2014-10-30,2050.0,2140.0,2001.01,2094.35,90916.6511,187995325.32,2067.77661788
2014-10-29,2149.38,2156.58,2042.02,2049.98,80266.5383,169088354.711,2106.58586121
2014-10-28,2142.32,2177.62,2132.0,2149.42,55793.3349,120199543.005,2154.37100543
2014-10-27,2149.65,2181.97,2108.44,2142.32,81987.7823,176500892.439,2152.77066275
2014-10-26,2124.94,2189.0,2111.71,2149.65,48274.655,103897879.473,2152.22417381
2014-10-25,2183.87,2191.76,2094.46,2124.95,52034.204,111219917.384,2137.43862372
2014-10-24,2189.66,2217.7,2149.41,2183.86,50725.2888,110929432.126,2186.86644768
2014-10-23,2327.76,2337.0,2173.42,2189.79,66892.2074,150043568.414,2243.06498838
2014-10-22,2338.57,2355.64,2316.07,2326.0,31709.895,74070410.618,2335.87688064
2014-10-21,2334.72,2385.67,2319.0,2339.0,53538.5199,126132224.69,2355.91542174
2014-10-20,2367.92,2380.74,2321.45,2334.03,43889.4433,102855071.387,2343.50366862
2014-10-19,2386.51,2414.18,2353.0,2367.93,70921.0115,169161554.365,2385.21068422
2014-10-18,2331.05,2420.0,2298.0,2385.65,84357.9872,198610639.687,2354.37859863
2014-10-17,2337.15,2357.0,2287.01,2332.44,67078.257,156208994.551,2328.75750708
2014-10-16,2415.16,2447.87,2283.01,2336.27,62182.4551,146990325.698,2363.85529426
2014-10-15,2438.48,2441.41,2381.59,2415.8,64195.2305,154706244.014,2409.93361671
2014-10-14,2377.87,2498.0,2375.3,2438.43,87915.0831,214451055.085,2439.29764408
2014-10-13,2289.0,2400.0,2249.25,2378.27,53078.1428,122600709.758,2309.8153645
2014-10-12,2211.36,2296.0,2150.0,2286.56,38639.7044,85812855.2179,2220.84657609
2014-10-11,2220.27,2262.97,2139.54,2210.38,54470.6951,120309471.83,2208.70087319
2014-10-10,2238.01,2305.0,2161.0,2221.32,52825.1852,118037559.547,2234.49400319
2014-10-09,2169.67,2335.65,2125.32,2237.24,88050.2032,196167314.047,2227.90302484
2014-10-08,2072.63,2180.89,2001.0,2168.04,63199.3277,131164778.352,2075.41414008
2014-10-07,2040.25,2124.98,1978.88,2072.63,65867.5749,134467686.099,2041.48530295
2014-10-06,1970.8,2130.0,1860.0,2039.92,75201.2334,151256080.946,2011.35106577
2014-10-05,2036.32,2118.0,1815.0,1971.55,71186.8966,139004642.229,1952.67175376
2014-10-04,2244.13,2267.97,2010.0,2036.32,50511.603,107580752.145,2129.82257057
2014-10-03,2299.83,2319.78,2230.0,2244.13,25841.5021,58872419.0057,2278.21195447
2014-10-02,2352.79,2363.97,2275.0,2303.38,23460.9026,54572923.8474,2326.12209248
2014-10-01,2378.85,2422.93,2337.0,2352.79,36613.3268,86980182.2991,2375.64269355
2014-09-30,2313.8,2420.0,2289.35,2379.06,46895.0405,109873532.126,2342.96699512
2014-09-29,2310.04,2382.93,2277.02,2313.26,46960.9347,109399193.831,2329.57871323
2014-09-28,2435.0,2451.98,2283.0,2311.7,33420.7786,79565718.6604,2380.72606305
2014-09-27,2468.24,2488.0,2410.91,2435.81,23779.313,58408950.8273,2456.29261145
2014-09-26,2522.0,2550.0,2441.58,2468.24,27000.5069,67096894.8393,2485.02352522
2014-09-25,2591.59,2598.95,2504.04,2521.99,35147.5599,89007567.5711,2532.39678158
2014-09-24,2672.96,2685.01,2574.83,2592.49,36086.7663,94554529.7342,2620.19957533
2014-09-23,2470.8,2727.27,2413.01,2672.64,44856.7435,113395159.47,2527.94007371
2014-09-22,2451.09,2504.58,2436.57,2470.81,32414.7239,80191684.6893,2473.9277415
2014-09-21,2490.84,2539.0,2399.99,2451.09,39568.234,97346320.5366,2460.21393163
2014-09-20,2419.99,2614.91,2330.0,2490.84,50163.0671,126621887.808,2524.20545888
2014-09-19,2595.47,2630.0,2359.0,2420.0,39012.4289,96385325.4062,2470.63123532
2014-09-18,2822.7,2823.0,2516.05,2595.45,31280.9146,83791928.0573,2678.69175594
2014-09-17,2854.9,2868.97,2798.01,2823.0,17752.3225,50335642.7678,2835.43985683
2014-09-16,2902.89,2909.99,2819.09,2854.9,17842.1935,51482263.838,2885.42234664
2014-09-15,2923.83,2931.0,2900.0,2902.89,9582.2889,27938614.4686,2915.65144405
2014-09-14,2935.0,2959.0,2907.01,2923.83,12762.1607,37315226.0788,2923.895644
2014-09-13,2922.1,2947.58,2905.0,2934.99,10659.5057,31197579.1833,2926.73788648
2014-09-12,2927.64,2929.95,2886.0,2921.74,13990.6331,40766719.0455,2913.85806161
2014-09-11,2930.9,2949.56,2903.52,2928.84,11854.0294,34716050.3614,2928.62867047
2014-09-10,2905.57,2970.0,2889.97,2931.03,14835.9992,43534947.0975,2934.41287712
2014-09-09,2917.19,2924.7,2860.0,2906.15,13084.2898,37826925.5492,2891.01862825
2014-09-08,2954.84,2956.89,2881.18,2917.18,15002.8812,43752417.8257,2916.26769835
2014-09-07,2966.04,2987.5,2952.0,2955.21,8328.8203,24763543.4956,2973.23541674
2014-09-06,2960.31,2989.01,2948.0,2965.3,10179.5768,30153417.8267,2962.14846836
2014-09-05,2998.99,3018.98,2944.98,2960.03,12136.0652,36244034.8783,2986.47331577
2014-09-04,2911.57,3030.0,2905.07,2998.99,19357.5995,57301889.2162,2960.17536762
2014-09-03,2913.86,2948.99,2904.24,2912.17,16764.5692,48949858.7905,2919.83994378
2014-09-02,2888.96,2958.89,2873.0,2913.28,20144.9209,58846415.0944,2921.1539418
2014-09-01,2931.72,2963.95,2886.0,2890.72,17156.5368,50241361.2275,2928.40925958
2014-08-31,3089.22,3095.06,2919.95,2931.7,16485.4886,49419430.5016,2997.75346067
2014-08-30,3113.53,3127.14,3077.0,3089.05,9491.352,29352703.5963,3092.57349178
2014-08-29,3122.44,3200.0,3085.0,3113.02,14546.2263,45230799.4935,3109.45248346
2014-08-28,3134.77,3175.0,3091.04,3122.45,18267.22,57195535.6871,3131.04761902
2014-08-27,3140.0,3198.0,3122.0,3134.85,19232.5838,60676139.8469,3154.86158687
2014-08-26,3074.56,3146.99,3072.03,3137.71,16991.1735,52842255.5015,3109.98269199
2014-08-25,3117.66,3120.0,3051.76,3074.08,13376.9112,41228688.2106,3082.07833589
2014-08-24,3052.12,3144.97,3038.66,3117.66,20213.3664,62392223.2082,3086.68145491
2014-08-23,3139.09,3158.42,3000.0,3052.12,23386.1355,72086969.2827,3082.46607409
2014-08-22,3164.1,3245.0,3051.67,3139.09,31130.8762,97373281.6997,3127.86832835
2014-08-21,3126.41,3278.0,3120.45,3164.1,45956.3526,146509392.77,3188.0117651
2014-08-20,2968.06,3176.77,2853.37,3125.27,40972.8055,123262866.446,3008.40679425
2014-08-19,2825.1,2974.99,2783.85,2963.01,36880.1552,106665456.48,2892.21821061
2014-08-18,2838.46,2894.44,2753.96,2825.11,20763.0475,58537856.7046,2819.3287476
2014-08-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-08-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-08-15,3112.94,3163.18,3112.94,3137.51,3871.1511,12143466.1519,3136.91350148
2014-08-14,3339.85,3339.85,3038.0,3117.25,10313.0157,32603918.2381,3161.43397688
2014-08-13,3483.85,3516.0,3212.34,3337.35,8650.3336,29033443.2442,3356.33798495
2014-08-12,3522.3,3548.0,3444.22,3484.85,7086.9489,24706961.9407,3486.26218269
2014-08-11,3636.92,3640.71,3508.0,3521.6,7950.6126,28598407.035,3597.00673066
2014-08-10,3618.6,3657.63,3608.0,3637.52,6441.9079,23355586.9254,3625.5698293
2014-08-09,3650.0,3650.1,3604.55,3618.77,6930.0748,25083012.3812,3619.44323908
2014-08-08,3630.7,3714.54,3629.43,3650.0,7448.6444,27299453.9328,3665.02311921
2014-08-07,3605.62,3638.25,3596.14,3631.59,4541.5594,16402622.8801,3611.67199093
2014-08-06,3606.3,3620.0,3590.01,3603.77,5301.5536,19112789.5653,3605.12993121
2014-08-05,3618.63,3624.23,3580.0,3606.3,6565.528,23666304.6292,3604.63082775
2014-08-04,3614.99,3642.13,3589.0,3618.96,6170.8158,22291036.7558,3612.33222288
2014-08-03,3622.22,3634.99,3560.0,3613.01,6619.5638,23826952.0981,3599.47465089
2014-08-02,3669.99,3669.99,3592.15,3622.03,5802.5704,21089959.7831,3634.58921293
2014-08-01,3598.96,3688.65,3595.01,3668.51,9781.4022,35623166.8576,3641.92844024
2014-07-31,3477.73,3629.83,3462.27,3596.05,10550.6415,37512580.4005,3555.47863137
2014-07-30,3591.6,3593.91,3460.0,3478.9,8558.1649,30318694.7251,3542.66306847
2014-07-29,3610.43,3627.77,3561.08,3591.74,7479.6231,26896761.67,3596.00494709
2014-07-28,3667.14,3671.23,3556.01,3610.43,9008.444,32434703.1853,3600.47786114
2014-07-27,3674.15,3695.0,3660.0,3665.59,5884.5515,21637638.3424,3677.02421203
2014-07-26,3704.36,3719.03,3651.15,3672.05,7266.6147,26689557.2834,3672.90112182
2014-07-25,3705.59,3755.0,3685.01,3704.36,8758.43,32523083.2292,3713.34625375
2014-07-24,3822.16,3830.0,3677.75,3709.01,10780.9586,40559308.0245,3762.12445752
2014-07-23,3830.03,3841.8,3775.0,3822.17,5622.4195,21514473.4423,3826.55073004
2014-07-22,3827.97,3853.65,3819.05,3830.0,3888.1832,14894491.5916,3830.70725464
2014-07-21,3833.61,3840.0,3815.0,3827.07,3298.9321,12618051.7775,3824.88981132
2014-07-20,3860.33,3863.83,3823.23,3833.61,2459.7142,9445528.23419,3840.09176114
2014-07-19,3873.0,3880.0,3840.0,3860.33,3944.4793,15237705.909,3863.04623503
2014-07-18,3839.99,3873.0,3810.44,3873.0,4643.8838,17847687.3954,3843.26743822
2014-07-17,3783.02,3871.99,3780.0,3840.0,7368.4914,28213409.6349,3828.92618086
2014-07-16,3811.84,3900.0,3775.0,3782.83,6173.7519,23522721.8534,3810.11777512
2014-07-15,3798.24,3850.0,3798.0,3811.8,4811.9827,18387834.8723,3821.2595553
2014-07-14,3850.25,3855.44,3793.0,3798.23,6330.7095,24187255.1097,3820.62312442
2014-07-13,3908.99,3915.62,3843.84,3854.25,7399.304,28623642.4745,3868.42363478
2014-07-12,3881.58,3912.88,3836.2,3908.94,8939.4458,34646846.5725,3875.72645416
2014-07-11,3799.99,3888.81,3785.0,3877.94,8840.0877,33909159.6031,3835.8397285
2014-07-10,3840.61,3853.78,3768.0,3799.0,6728.9528,25603082.2152,3804.91333141
2014-07-09,3849.41,3877.9,3826.15,3843.1,4091.4678,15743173.0383,3847.80567949
2014-07-08,3839.29,3885.0,3825.0,3851.0,4909.0362,18919379.286,3853.99058292
2014-07-07,3929.12,3936.25,3798.0,3838.12,7690.5725,29795157.3057,3874.24438241
2014-07-06,3907.98,3943.99,3899.01,3929.12,4720.8714,18504341.8456,3919.68776052
2014-07-05,3900.76,3938.05,3880.0,3908.13,5480.7685,21415707.92,3907.42793096
2014-07-04,3997.18,4024.0,3897.0,3897.05,11851.1641,46855610.9836,3953.6716046
2014-07-03,4030.06,4035.0,3980.0,3997.12,10830.6605,43378118.4803,4005.12216963
2014-07-02,3991.74,4075.0,3945.05,4030.06,14843.1776,59605741.0383,4015.69951156
2014-07-01,3995.68,4095.99,3955.52,3997.96,14024.5675,56681655.2213,4041.59737698
2014-06-30,3766.68,3995.68,3743.09,3995.68,13986.7266,54352413.9743,3885.9996001
2014-06-29,3745.12,3800.0,3710.52,3766.4,4711.1265,17683172.4904,3753.49133384
2014-06-28,3799.84,3816.0,3725.0,3748.07,5573.3497,21032759.8511,3773.80946527
2014-06-27,3644.01,3810.0,3640.42,3794.27,4991.1738,18487647.8438,3704.068138
2014-06-26,3561.85,3650.84,3552.2,3644.0,2823.1394,10168390.6538,3601.8025372
2014-06-25,3667.76,3684.94,3552.39,3564.69,4882.5964,17627565.3993,3610.28517518
2014-06-24,3707.1,3727.19,3667.01,3667.01,1753.4322,6489158.74781,3700.832429
2014-06-23,3783.68,3786.58,3670.0,3707.1,2059.6172,7646275.43821,3712.4740647
2014-06-22,3742.1,3806.06,3733.3,3783.68,2171.0543,8205495.0816,3779.49786037
2014-06-21,3702.87,3757.58,3664.13,3741.99,1891.4871,7030185.8806,3716.75063531
2014-06-20,3763.24,3768.94,3675.47,3706.23,2077.179,7735841.58124,3724.20556015
2014-06-19,3794.49,3830.0,3755.0,3762.12,1969.1427,7479319.26878,3798.26168453
2014-06-18,3793.61,3845.0,3763.0,3794.5,2427.8737,9249870.65668,3809.86484457
2014-06-17,3722.15,3803.94,3713.36,3793.61,1992.1724,7489383.14361,3759.40513161
2014-06-16,3698.01,3805.05,3666.66,3722.15,4502.4773,16795263.8594,3730.22732604
2014-06-15,3679.0,3700.34,3510.0,3699.59,4113.4989,14791326.0956,3595.80164118
2014-06-14,3828.33,3835.0,3542.02,3679.0,6809.9408,24943198.0682,3662.76283462
2014-06-13,3755.15,3876.0,3699.97,3828.52,4304.4835,16368600.5408,3802.68632481
2014-06-12,4025.1,4029.77,3703.01,3761.34,5639.0986,22080406.3094,3915.59145807
2014-06-11,4093.11,4147.77,4025.09,4025.09,3281.2696,13358196.7031,4071.0451537
2014-06-10,4044.51,4130.01,4025.0,4091.62,2453.8027,10034634.5835,4089.42193417
2014-06-09,4080.88,4200.41,4010.1,4044.37,3947.0247,16075993.0602,4072.93956386
2014-06-08,4076.67,4104.0,4050.0,4079.88,1553.4209,6335117.98845,4078.17223809
2014-06-07,4071.79,4111.0,4010.0,4080.74,2579.7777,10507230.6858,4072.92096749
2014-06-06,4103.87,4130.0,4054.97,4070.47,3650.6492,14954497.1997,4096.39392351
2014-06-05,3971.13,4201.0,3960.25,4103.89,6999.7194,28620142.6709,4088.75571082
2014-06-04,4156.5,4165.24,3846.0,3974.79,6907.8707,27507019.0021,3981.98232085
2014-06-03,4112.5,4200.01,4056.01,4156.5,6237.8715,25774010.7173,4131.85983669
2014-06-02,4012.68,4159.0,3901.29,4112.1,5845.6973,23422594.7135,4006.8093696
2014-06-01,3925.71,4211.3,3888.89,4012.76,9925.1252,40436340.9993,4074.13913522
2014-05-31,3819.82,3939.0,3773.07,3925.71,4430.4335,17080291.7801,3855.21908411
2014-05-30,3534.87,3830.0,3531.01,3819.82,7090.1605,26280882.3835,3706.66959987
2014-05-29,3577.96,3580.0,3490.0,3530.92,2631.5597,9290184.73923,3530.29602149
2014-05-28,3537.03,3629.0,3499.99,3571.25,3723.2029,13314695.0482,3576.14006162
2014-05-27,3641.43,3670.04,3458.03,3537.03,4929.0545,17514963.1888,3553.41236109
2014-05-26,3557.72,3680.0,3509.86,3640.0,4466.5611,16145952.2483,3614.8508633
2014-05-25,3267.97,3585.0,3260.01,3557.65,7436.3271,25738532.7616,3461.18889278
2014-05-24,3247.59,3287.96,3188.11,3268.0,2462.8622,7965501.18937,3234.24558198
2014-05-23,3262.68,3380.0,3156.02,3242.01,6497.8595,21354191.8851,3286.34250789
2014-05-22,3051.07,3262.68,3030.45,3262.68,6185.7562,19493529.924,3151.35761801
2014-05-21,3026.0,3096.94,3005.98,3053.0,2934.4387,8963238.21906,3054.49836763
2014-05-20,2771.44,3050.0,2769.02,3026.15,5484.6901,15854051.9894,2890.60123733
2014-05-19,2775.15,2780.0,2756.0,2768.89,729.0061,2017182.88469,2767.03155803
2014-05-18,2784.55,2786.25,2760.0,2775.04,833.6272,2313125.27082,2774.77182945
2014-05-17,2788.57,2803.51,2780.0,2784.51,889.7464,2480490.66977,2787.86255249
2014-05-16,2776.0,2811.23,2739.99,2788.58,2346.1039,6528601.22495,2782.74172979
2014-05-15,2740.52,2789.9,2739.14,2778.79,1554.61,4307387.68468,2770.71914157
2014-05-14,2707.28,2757.9,2707.1,2740.51,1467.6652,4011834.83046,2733.48092635
2014-05-13,2726.47,2726.47,2698.0,2709.0,1156.6743,3135890.87353,2711.12695556
2014-05-12,2706.0,2740.0,2681.4,2726.47,1454.1439,3942219.81142,2711.02454951
2014-05-11,2816.0,2819.88,2685.0,2706.0,1779.1542,4880586.80497,2743.2061847
2014-05-10,2815.76,2845.04,2783.01,2814.01,1450.0183,4080065.98496,2813.80309818
2014-05-09,2724.02,2825.87,2719.65,2814.5,2297.7143,6388474.71819,2780.36077775
2014-05-08,2748.74,2809.36,2724.0,2724.0,2414.3921,6684075.11145,2768.42983021
2014-05-07,2681.88,2777.85,2660.08,2745.15,2763.9607,7516616.74653,2719.50927035
2014-05-06,2661.52,2720.0,2590.02,2685.0,2919.7664,7767423.4862,2660.28935952
2014-05-05,2713.51,2728.09,2660.0,2661.56,920.9683,2471052.29144,2683.10243842
2014-05-04,2732.95,2741.1,2681.99,2713.51,1339.5673,3631028.41042,2710.59797475
2014-05-03,2763.02,2763.02,2680.0,2732.92,1464.2609,3978958.95422,2717.38387211
2014-05-02,2821.58,2828.96,2730.0,2763.3,1583.0453,4389168.74273,2772.61095606
2014-05-01,2795.88,2856.0,2775.09,2821.46,2267.4308,6386725.2712,2816.72334662
2014-04-30,2763.61,2831.1,2678.0,2803.79,4138.2939,11466248.1166,2770.76698604
2014-04-29,2689.21,2779.99,2675.0,2763.9,2917.2324,7981627.72314,2736.027381
2014-04-28,2651.61,2725.99,2580.01,2694.77,3613.8362,9587757.52822,2653.06920336
2014-04-27,2810.09,2822.99,2651.13,2651.61,2309.3631,6369499.02504,2758.1193382
2014-04-26,2819.14,2850.0,2720.0,2810.09,2637.4935,7346494.19997,2785.40750905
2014-04-25,3139.98,3139.98,2657.0,2825.15,10214.4392,29141030.6731,2852.92516824
2014-04-24,3085.97,3144.99,3020.0,3137.67,2770.4003,8529753.47883,3078.88844758
2014-04-23,3098.0,3120.3,3055.0,3085.94,1510.0213,4658524.91244,3085.07231814
2014-04-22,3103.62,3182.2,3093.38,3098.0,2233.3015,6982618.27262,3126.59006078
2014-04-21,3096.95,3198.98,3070.0,3108.0,3567.4974,11220617.9351,3145.23507013
2014-04-20,3145.03,3224.99,3049.99,3094.95,3325.7826,10444281.0213,3140.39799874
2014-04-19,2967.53,3179.8,2913.0,3145.03,4702.2591,14477620.8038,3078.86496594
2014-04-18,3075.0,3100.0,2925.01,2967.43,3737.3783,11295165.265,3022.21620567
2014-04-17,3296.56,3349.99,3022.55,3083.3,6817.8782,21539405.0083,3159.25341821
2014-04-16,3267.0,3438.0,3133.0,3296.56,8974.953,29347817.8809,3269.9689771
2014-04-15,2873.0,3278.65,2833.01,3269.0,8615.5139,26344228.7914,3057.76638482
2014-04-14,2579.02,2939.0,2535.0,2873.0,8274.4166,23066127.3401,2787.64394581
2014-04-13,2641.56,2678.98,2488.0,2579.02,3203.9632,8262738.06252,2578.91166244
2014-04-12,2671.88,2760.0,2621.0,2641.58,3791.3759,10203878.0923,2691.33907095
2014-04-11,2327.99,2696.05,2222.0,2671.66,9054.478,22384647.324,2472.21842319
2014-04-10,2722.01,2750.0,2279.0,2332.34,8416.8861,21024426.9098,2497.88658894
2014-04-09,2790.0,2800.0,2710.0,2722.01,2219.085,6113813.11191,2755.10542044
2014-04-08,2750.21,2834.89,2730.03,2791.44,2032.1282,5652693.83547,2781.66202087
2014-04-07,2850.0,2853.71,2750.0,2750.21,1866.2499,5221718.18538,2797.97372548
2014-04-06,2842.0,2888.5,2783.21,2850.0,2399.1647,6799025.2777,2833.91351903
2014-04-05,2713.78,2842.0,2688.98,2838.01,3712.4289,10290372.4305,2771.87057521
2014-04-04,2670.0,2761.0,2550.03,2716.69,6595.812,17665691.6514,2678.31946263
2014-04-03,2581.84,2699.0,2419.0,2671.84,8993.513,23017872.4104,2559.38612758
2014-04-02,2865.0,2994.99,2560.0,2578.09,8720.6198,24159065.4936,2770.33812362
2014-04-01,2752.43,2929.0,2740.03,2865.0,4615.4171,13203489.1173,2860.7358406
2014-03-31,2814.38,2925.0,2679.99,2752.43,5599.4665,15506979.1088,2769.36724397
2014-03-30,2986.83,2986.83,2712.0,2817.37,4910.9369,13979750.6248,2846.65653612
2014-03-29,3036.06,3078.95,2974.38,2986.83,1514.5025,4561513.86342,3011.88929264
2014-03-28,2863.9,3219.99,2838.0,3036.06,8876.9078,27054204.0794,3047.70587787
